"SimulationNo","PercentVar","Rhat_k","Rhat_l","Rhat_s"
"603Mcmc.Rdata","Var_01",1.00562942549957,0.999344845545405,1.00770716102008
"615Mcmc.Rdata","Var_01",1.00597295599898,0.999361283527911,1.00769893178151
"627Mcmc.Rdata","Var_01",1.00059115327342,0.999232264528051,1.00058408010734
"639Mcmc.Rdata","Var_01",1.00933524877046,0.999457695748403,1.01111179360254
"63Mcmc.Rdata","Var_01",1.00469948531066,0.999380276692325,1.00652533939353
"651Mcmc.Rdata","Var_01",1.00518021175441,0.999337972555614,1.00545623860463
"663Mcmc.Rdata","Var_01",1.00279927987863,0.999315020948842,1.00262549779991
"675Mcmc.Rdata","Var_01",1.01118769617044,0.999497649300197,1.01391228410721
"687Mcmc.Rdata","Var_01",0.999629111603189,0.999207823822315,0.999689220196312
"699Mcmc.Rdata","Var_01",1.00782231757138,0.999432961875942,1.01157063208616
"711Mcmc.Rdata","Var_01",0.99942427696659,0.999204551653832,0.999405555422411
"723Mcmc.Rdata","Var_01",1.00641047020427,0.999371148547645,1.00691513462701
"735Mcmc.Rdata","Var_01",1.00840649629536,0.99945842190537,1.01031218535347
"747Mcmc.Rdata","Var_01",1.00234643499067,0.999313588890983,1.00472198897515
"759Mcmc.Rdata","Var_01",1.0029319662731,0.999295390382977,1.00293121954627
"75Mcmc.Rdata","Var_01",1.0115555961435,0.999564196458192,1.01588716672988
"771Mcmc.Rdata","Var_01",1.00993684625938,0.999529892213573,1.01485513308317
"783Mcmc.Rdata","Var_01",1.00152798198197,0.999265046646154,1.0028507029144
"795Mcmc.Rdata","Var_01",1.00066962551948,0.999242412321453,1.00081422242483
"807Mcmc.Rdata","Var_01",1.01724401742683,0.999655216842824,1.02004287259451
"819Mcmc.Rdata","Var_01",1.01060121244863,0.999529295552925,1.01505192572837
"831Mcmc.Rdata","Var_01",1.00397707914844,0.999332105127313,1.00614477231115
"843Mcmc.Rdata","Var_01",1.00759814362071,0.999442086411839,1.00708062880931
"855Mcmc.Rdata","Var_01",1.01359503561723,0.99954184903368,1.01636805944924
"867Mcmc.Rdata","Var_01",1.00463628602466,0.999378087665047,1.00632543625303
"879Mcmc.Rdata","Var_01",1.0003053007602,0.999225334393515,1.0010077256
"87Mcmc.Rdata","Var_01",0.999993156944287,0.999220702080188,0.999765890521166
