"PercentVar","SimulationNo","k_Mean","lambda_Mean","start_Mean","k_HDIlow","lambda_HDIlow","start_HDIlow","k_HDIhigh","lambda_HDIhigh","start_HDIhigh"
"Var_001","1000SummaryInfo.csv",10.467964314,0.512175242,3.82201726104,7.10913,0.420103,0.00568007,14.3711,0.608477,6.85609
"Var_001","100SummaryInfo.csv",7.559968792,0.4244615906,6.118265869974,5.0377,0.342986,2.70854,10.8181,0.512647,9.24691
"Var_001","101SummaryInfo.csv",8.205107426,0.4510273324,5.68889102404,5.36508,0.361123,1.99991,11.9225,0.549663,8.97824
"Var_001","102SummaryInfo.csv",10.445045792,0.495423272,3.3278540539432,7.23485,0.411005,0.0060722,13.7581,0.579896,6.33493
"Var_001","103SummaryInfo.csv",3.844761594,0.2730814668,10.180987804,2.85068,0.229889,8.42799,4.91224,0.313832,11.8663
"Var_001","104SummaryInfo.csv",9.211809252,0.47246345,4.826500602224,6.08866,0.381457,0.965562,13.2411,0.576286,8.21555
"Var_001","105SummaryInfo.csv",13.02864975,0.579851627,1.850354665603,9.82538,0.499789,0.000224517,15.5358,0.645284,4.51999
"Var_001","106SummaryInfo.csv",10.486207508,0.4919272588,3.0388871009804,7.39313,0.407759,0.000441357,13.6606,0.569164,6.06757
"Var_001","107SummaryInfo.csv",11.613848176,0.5269116124,2.328260867552,8.51828,0.450327,0.000466045,14.3228,0.598925,5.06906
"Var_001","108SummaryInfo.csv",10.585946616,0.4991733436,3.0165510410294,7.50933,0.41653,0.000771057,13.8353,0.579883,5.98874
"Var_001","109SummaryInfo.csv",11.494666664,0.5329965318,2.7312824361554,8.09895,0.442738,0.00938442,14.6668,0.612242,5.85532
"Var_001","10SummaryInfo.csv",10.659555676,0.5365181588,4.0589009789266,6.97698,0.437662,0.210946,14.7122,0.641616,7.24514
"Var_001","110SummaryInfo.csv",12.132901264,0.5615404848,2.212522608242,8.72772,0.474948,0.00156403,14.8095,0.631907,5.04053
"Var_001","111SummaryInfo.csv",11.50817864,0.5354524402,2.74309871628,8.16456,0.44976,0.0109441,14.6825,0.617391,5.70084
"Var_001","112SummaryInfo.csv",12.934543268,0.5644923344,1.16403401785912,10.5709,0.505726,0.000683096,14.6748,0.613998,3.11584
"Var_001","113SummaryInfo.csv",9.011857388,0.4506350948,4.344710077534,6.00558,0.368229,0.412189,12.7513,0.547023,7.64431
"Var_001","114SummaryInfo.csv",7.883737326,0.418263132,5.53228212794,5.1535,0.336128,1.75646,11.3775,0.510965,8.82326
"Var_001","115SummaryInfo.csv",10.670511876,0.5011096662,2.6540159606108,7.79226,0.422283,0.0071422,13.6786,0.575082,5.51418
"Var_001","116SummaryInfo.csv",6.916787094,0.4106532002,7.56969719012,4.80367,0.338172,4.44831,9.79095,0.497937,10.1092
"Var_001","117SummaryInfo.csv",12.065223838,0.564729937,2.7995278067862,8.74398,0.476415,0.000677351,15.5504,0.651198,5.718
"Var_001","118SummaryInfo.csv",11.735785898,0.5555633688,2.46435031404126,8.53139,0.471364,3.87963e-05,14.7076,0.633025,5.25181
"Var_001","119SummaryInfo.csv",10.908797904,0.5486629514,4.0412102032762,7.34519,0.446864,0.312781,15.2174,0.655721,7.31663
"Var_001","11SummaryInfo.csv",12.90775287,0.5790273542,1.6725101550886,10.0233,0.502408,0.000395373,15.3117,0.639859,4.12456
"Var_001","120SummaryInfo.csv",9.43662055,0.5010334246,5.44581653266,6.17485,0.406314,2.00779,13.1239,0.602147,8.63559
"Var_001","121SummaryInfo.csv",7.910726466,0.4219288404,5.48695958212,5.07937,0.341082,1.79366,11.1522,0.51468,8.77278
"Var_001","122SummaryInfo.csv",8.918834658,0.4496170684,4.485128879508,5.85422,0.361804,0.735165,12.4651,0.538022,7.82034
"Var_001","123SummaryInfo.csv",6.79665865,0.386653424,6.61835965528,4.22034,0.312037,3.22606,9.54902,0.473484,9.75558
"Var_001","124SummaryInfo.csv",14.29788333,0.6376028792,1.52097405248202,11.2027,0.560746,6.28608e-06,16.6603,0.700751,3.85883
"Var_001","125SummaryInfo.csv",7.493467058,0.4258406036,6.78731732908,5.09318,0.345841,4.0923,10.1187,0.501578,9.70896
"Var_001","126SummaryInfo.csv",7.916909854,0.4205212136,5.50166244832,5.05068,0.334635,1.55873,11.3158,0.511899,8.70608
"Var_001","127SummaryInfo.csv",9.085928658,0.4583048542,5.171130035528,5.92694,0.371126,1.20416,12.9855,0.561297,8.44054
"Var_001","128SummaryInfo.csv",11.016391906,0.5131694676,2.68843701398074,7.76778,0.428478,0.0074092,13.8865,0.585624,5.64281
"Var_001","129SummaryInfo.csv",8.885807348,0.430828568,3.694541264204,6.0624,0.353043,0.00337232,12.2559,0.515466,6.87392
"Var_001","12SummaryInfo.csv",11.424915994,0.5379920236,3.27905928237,7.99814,0.443078,0.00108826,15.3316,0.630766,6.41898
"Var_001","130SummaryInfo.csv",5.421018978,0.3516513452,8.654118744,3.92095,0.295703,6.28988,7.26556,0.413245,10.7485
"Var_001","131SummaryInfo.csv",8.296112616,0.4502013796,5.41323637498,5.35315,0.365382,1.65243,12.0171,0.551493,8.76673
"Var_001","132SummaryInfo.csv",7.012081306,0.4086857854,6.9240157728,4.46815,0.32649,3.51898,9.76178,0.490952,9.79133
"Var_001","133SummaryInfo.csv",12.56713231,0.5585269488,1.34803587058912,10.0139,0.495885,9.13336e-05,14.494,0.612754,3.53963
"Var_001","134SummaryInfo.csv",11.070886702,0.5100948922,2.2091830473696,8.06192,0.433373,0.000430228,13.5821,0.576106,5.01649
"Var_001","135SummaryInfo.csv",9.29493193,0.4843499528,4.96642513476,5.97322,0.392263,1.1236,13.1652,0.589789,8.25341
"Var_001","136SummaryInfo.csv",11.3100679,0.5235168676,2.4391107478914,8.25157,0.43808,0.000379092,14.2385,0.594154,5.35119
"Var_001","137SummaryInfo.csv",7.763775014,0.4374357814,6.37423887184,4.97982,0.350262,2.93508,10.8651,0.526223,9.35748
"Var_001","138SummaryInfo.csv",12.824948878,0.5715370844,1.4501704642574,10.0284,0.500499,0.000523377,14.8169,0.625855,3.7292
"Var_001","139SummaryInfo.csv",8.277993028,0.4371195118,5.131386325326,5.39374,0.356708,1.23807,12.1545,0.543601,8.6321
"Var_001","13SummaryInfo.csv",10.252957894,0.5113855582,4.10667559825,6.81826,0.414934,0.240633,14.3514,0.612185,7.31308
"Var_001","140SummaryInfo.csv",12.2729857,0.5493638892,1.98326002223762,9.13647,0.470841,7.01891e-05,14.8342,0.617168,4.77532
"Var_001","141SummaryInfo.csv",7.150419378,0.4114141212,6.6021168244,4.57287,0.326373,3.26413,10.2526,0.500086,9.85464
"Var_001","142SummaryInfo.csv",8.373493232,0.4611773056,5.766466316008,5.6307,0.37134,2.23965,11.9561,0.555204,8.78552
"Var_001","143SummaryInfo.csv",8.863616856,0.4525459548,4.5199034361,5.74217,0.362531,0.614302,12.4274,0.543354,7.78089
"Var_001","144SummaryInfo.csv",8.127623752,0.4186154932,5.03545454724,5.18865,0.338992,1.22199,11.5955,0.512846,8.5177
"Var_001","145SummaryInfo.csv",13.236759306,0.5643088218,0.7602980430724,11.5488,0.517331,0.00064042,14.6859,0.60461,2.12077
"Var_001","146SummaryInfo.csv",12.063254416,0.5321814446,1.25243706463,9.70786,0.469484,0.000222749,13.8629,0.579183,3.35497
"Var_001","147SummaryInfo.csv",10.560572508,0.4806256348,2.470979316136,7.65392,0.407023,0.00129891,13.1955,0.549989,5.33773
"Var_001","148SummaryInfo.csv",9.66234918,0.4870088734,4.4399895081704,6.39636,0.396432,0.362385,13.7575,0.591273,7.64189
"Var_001","149SummaryInfo.csv",12.01052705,0.5359902042,1.9239778266918,8.93102,0.455618,0.000922299,14.3981,0.596439,4.61826
"Var_001","14SummaryInfo.csv",10.813085174,0.4961589148,2.324531885048,7.83924,0.419816,0.00158861,13.4164,0.563752,5.20308
"Var_001","150SummaryInfo.csv",8.966338574,0.4641565934,4.578382784248,5.73928,0.372945,0.500345,12.8817,0.565992,8.01474
"Var_001","151SummaryInfo.csv",12.385513164,0.5308389892,1.1844664590518,10.197,0.474328,0.000384027,14.1062,0.575055,3.16065
"Var_001","152SummaryInfo.csv",9.609553046,0.474397962,4.165956413946,6.25323,0.385054,0.492509,13.3848,0.572638,7.79035
"Var_001","153SummaryInfo.csv",9.65247147,0.4477508906,3.186717186652,6.52685,0.36625,0.00230856,12.7103,0.525428,6.47723
"Var_001","154SummaryInfo.csv",12.407946198,0.5523252258,2.100963117334,9.16359,0.467888,0.00317471,15.0814,0.61902,4.89426
"Var_001","155SummaryInfo.csv",5.948530514,0.3782120416,8.444215264,4.16735,0.314229,5.78657,8.22701,0.454223,10.7782
"Var_001","156SummaryInfo.csv",13.18040566,0.57548615,1.04699575899866,10.9592,0.518595,3.75673e-05,14.8031,0.620982,2.83521
"Var_001","157SummaryInfo.csv",14.283995592,0.619777234,1.3135109158454,11.5922,0.549724,0.000272033,16.4583,0.675292,3.44585
"Var_001","158SummaryInfo.csv",9.121486462,0.4588286358,4.331724038158,5.97366,0.370941,0.587613,12.8267,0.55342,7.7786
"Var_001","159SummaryInfo.csv",10.227398948,0.504600196,3.488779723072,7.05161,0.413493,0.0168827,13.8493,0.592858,6.51941
"Var_001","15SummaryInfo.csv",12.724711952,0.5505687676,1.3888050744932,10.2212,0.484733,0.000387181,14.7368,0.601641,3.53744
"Var_001","160SummaryInfo.csv",9.418855488,0.4768675516,4.806730591492,6.17554,0.386846,1.16339,13.3795,0.580967,8.36761
"Var_001","161SummaryInfo.csv",6.324584584,0.3873708606,7.539505072,4.4154,0.321199,4.75303,8.6952,0.462645,10.0023
"Var_001","162SummaryInfo.csv",10.433574718,0.5060086252,3.359515025276,7.16904,0.415005,0.0184268,13.9196,0.591151,6.46187
"Var_001","163SummaryInfo.csv",9.56291932,0.474685252,4.279394524532,6.33411,0.383597,0.323859,13.7111,0.578366,7.77778
"Var_001","164SummaryInfo.csv",7.194085936,0.4236112652,6.89777786592,4.75427,0.341249,3.65456,10.2103,0.512299,9.81056
"Var_001","165SummaryInfo.csv",11.691818848,0.5507924898,3.035024428734,8.18496,0.456326,0.001163,15.2849,0.638591,6.0981
"Var_001","166SummaryInfo.csv",9.563034376,0.4771537798,3.949557042848,6.6064,0.392608,0.0754794,13.4595,0.572607,6.95601
"Var_001","167SummaryInfo.csv",7.54580918,0.4245218416,6.6046244722,5.00173,0.343708,3.4226,10.5245,0.511951,9.58768
"Var_001","168SummaryInfo.csv",11.268989296,0.540900279,3.350066080584,7.74687,0.44439,0.0236659,14.9765,0.632459,6.37346
"Var_001","169SummaryInfo.csv",11.876341822,0.5521103958,2.491000067226,8.48857,0.461799,0.00223732,14.9166,0.628413,5.46559
"Var_001","16SummaryInfo.csv",11.22855883,0.5198738328,2.61644946692,8.12364,0.437332,0.00353896,14.2849,0.598007,5.54071
"Var_001","170SummaryInfo.csv",11.293891036,0.5341579802,3.379154183188,7.65995,0.440573,0.00213684,14.9877,0.629297,6.50573
"Var_001","171SummaryInfo.csv",10.892893984,0.5050383646,2.960247942302,7.63165,0.42066,0.00174842,13.9965,0.583061,5.92224
"Var_001","172SummaryInfo.csv",8.084818218,0.4395946548,5.72866921346,5.14496,0.352365,1.86033,11.6792,0.539022,8.9872
"Var_001","173SummaryInfo.csv",9.124603442,0.449447005,4.326971852906,5.88485,0.3638,0.311448,12.7824,0.545147,7.58982
"Var_001","174SummaryInfo.csv",9.986164012,0.4831631942,3.600484975218,6.89296,0.398944,0.00281119,13.7016,0.57668,6.71698
"Var_001","175SummaryInfo.csv",10.13095875,0.4977019756,3.754354499402,7.00622,0.412258,0.0141511,13.8206,0.591144,6.69979
"Var_001","176SummaryInfo.csv",13.062120842,0.587320743,1.939363659271,9.81244,0.507873,0.000481728,15.5917,0.655601,4.53708
"Var_001","177SummaryInfo.csv",11.615943182,0.5466020132,2.56020745195,8.25308,0.45803,0.00252841,14.5769,0.622472,5.45281
"Var_001","178SummaryInfo.csv",9.031597366,0.4546564292,4.74085162214,5.72591,0.370046,0.702761,12.618,0.555264,7.93528
"Var_001","179SummaryInfo.csv",9.797020488,0.4793935756,3.688857664536,6.6975,0.393775,0.257091,13.2834,0.566129,6.90986
"Var_001","17SummaryInfo.csv",11.559229302,0.5282509754,2.13915828084175,8.40783,0.444976,0.00319004,14.1391,0.593919,5.0405
"Var_001","180SummaryInfo.csv",6.132262072,0.3926362938,8.304292618,4.24015,0.325514,5.72842,8.31534,0.466587,10.6113
"Var_001","181SummaryInfo.csv",8.895577686,0.4720495456,5.40820377106,5.79662,0.375286,1.58725,12.8842,0.574236,8.76405
"Var_001","182SummaryInfo.csv",11.01793968,0.5095934998,3.207836217218,7.81531,0.421931,0.00668825,14.4883,0.593568,6.13949
"Var_001","183SummaryInfo.csv",7.421071498,0.4194430968,6.38939880288,4.68195,0.335099,2.90358,10.5144,0.508466,9.55469
"Var_001","184SummaryInfo.csv",7.94884023,0.4190203772,5.486123578374,5.02527,0.336125,1.71958,11.2181,0.511992,8.8001
"Var_001","185SummaryInfo.csv",9.246902714,0.4820397472,4.8307348234278,6.07644,0.39263,0.866297,13.2893,0.588498,8.11755
"Var_001","186SummaryInfo.csv",13.685190312,0.5972669578,1.26124990099004,11.0513,0.53374,9.00442e-05,15.6664,0.654155,3.35039
"Var_001","187SummaryInfo.csv",6.453458988,0.3724319914,7.03262920406,4.20515,0.301348,3.63756,9.06145,0.45223,9.80286
"Var_001","188SummaryInfo.csv",8.82114281,0.4622041482,4.79219102094632,5.76583,0.376245,0.943922,12.6182,0.56381,8.14413
"Var_001","189SummaryInfo.csv",8.294614128,0.448643311,5.651216336682,5.43627,0.360581,1.78017,12.0076,0.548545,8.80992
"Var_001","18SummaryInfo.csv",10.839913704,0.5512573468,4.3060833527712,7.20427,0.446442,0.632725,15.2888,0.659909,7.72907
"Var_001","190SummaryInfo.csv",12.0573559,0.5173074018,1.0143920519694,10.1546,0.468841,0.00103169,13.6182,0.560738,2.73267
"Var_001","191SummaryInfo.csv",7.370880444,0.4198169704,6.46834697384,4.60823,0.341833,3.15204,10.237,0.513016,9.51302
"Var_001","192SummaryInfo.csv",11.418857982,0.548968621,3.501774642352,7.72896,0.447749,0.0239885,15.4931,0.650991,6.68849
"Var_001","193SummaryInfo.csv",11.225018052,0.5142642272,2.17726255894048,8.30744,0.435228,2.10022e-05,13.8308,0.579469,4.912
"Var_001","194SummaryInfo.csv",11.874733844,0.5461578536,2.1812369605008,8.61021,0.463389,0.000279648,14.5689,0.61798,4.99796
"Var_001","195SummaryInfo.csv",12.577677208,0.5619486682,1.603679374874,9.77788,0.490858,0.000662662,14.8086,0.621625,4.05562
"Var_001","196SummaryInfo.csv",8.153113458,0.4275972664,4.93068391336,5.08206,0.341328,0.882013,11.7759,0.524579,8.44445
"Var_001","197SummaryInfo.csv",7.812445572,0.433057069,6.0155164133,5.06897,0.351188,2.39957,11.1392,0.530127,9.14815
"Var_001","198SummaryInfo.csv",10.91203302,0.520589404,2.87945986276,7.66909,0.437929,0.00282519,14.0992,0.606123,5.85512
"Var_001","199SummaryInfo.csv",12.895220236,0.581694614,1.8510852824366,9.75861,0.50303,0.00154018,15.4222,0.649347,4.45022
"Var_001","19SummaryInfo.csv",12.656400196,0.5501894558,0.9099545059214,10.7594,0.498627,0.000583257,14.1369,0.589459,2.5367
"Var_001","1SummaryInfo.csv",12.967824742,0.5767290004,1.5505607040262,10.1598,0.508464,0.000209663,15.1198,0.636607,3.90362
"Var_001","200SummaryInfo.csv",9.482684402,0.4818135044,4.46707672625,6.10373,0.394374,0.627991,13.2998,0.586349,7.78773
"Var_001","201SummaryInfo.csv",9.198868552,0.4693873212,4.448716935478,5.84266,0.373008,0.0612639,13.2303,0.573131,7.72026
"Var_001","202SummaryInfo.csv",12.103922614,0.528029031,1.3663163330534,9.68596,0.469206,0.000520918,13.8872,0.576662,3.49672
"Var_001","203SummaryInfo.csv",12.906029892,0.5584914626,1.1911138549596,10.3111,0.497457,0.000157222,14.5315,0.606443,3.25091
"Var_001","204SummaryInfo.csv",8.294739974,0.4576519588,5.71689229458,5.3006,0.366583,1.71861,12.0233,0.560894,8.85612
"Var_001","205SummaryInfo.csv",9.495568016,0.4665947436,4.1403857271,6.22166,0.38405,0.250593,13.1586,0.565466,7.30802
"Var_001","206SummaryInfo.csv",12.484118288,0.5588674894,1.939879347068,9.35813,0.478779,0.00116335,15.0679,0.626329,4.70573
"Var_001","207SummaryInfo.csv",13.109708606,0.5776054446,1.307333893449,10.4949,0.509943,0.000546498,15.097,0.629189,3.5148
"Var_001","208SummaryInfo.csv",8.054724522,0.4214343172,5.35325357576,5.15932,0.338529,1.42835,11.5488,0.516494,8.65709
"Var_001","209SummaryInfo.csv",7.736985706,0.432161262,6.106213739888,4.99073,0.348222,2.40841,11.1395,0.527748,9.31922
"Var_001","20SummaryInfo.csv",10.970321508,0.5112589722,2.4560792749166,7.95744,0.430264,0.000400923,13.7597,0.581952,5.34114
"Var_001","210SummaryInfo.csv",8.679951016,0.451445647,4.694699213396,5.5897,0.363913,0.771412,12.4155,0.548616,8.09073
"Var_001","211SummaryInfo.csv",9.404641104,0.4587944386,3.709035290494,6.34606,0.375613,0.127198,12.8562,0.548241,6.97327
"Var_001","212SummaryInfo.csv",8.586396082,0.4554637288,5.21378239278,5.59406,0.36776,1.77132,12.0604,0.548135,8.65978
"Var_001","213SummaryInfo.csv",9.017935634,0.4733043948,4.7436793975564,5.86635,0.385598,1.05242,12.5767,0.570722,8.0198
"Var_001","214SummaryInfo.csv",7.12411539,0.4044563784,6.5878338166,4.81088,0.323921,3.18912,10.2025,0.487831,9.54994
"Var_001","215SummaryInfo.csv",10.562269376,0.4839767706,2.5425971650456,7.49141,0.404854,0.000484618,13.2534,0.553126,5.57906
"Var_001","216SummaryInfo.csv",9.560108114,0.4723580978,4.196291952048,6.2321,0.379058,0.448876,13.2929,0.564742,7.55265
"Var_001","217SummaryInfo.csv",9.440110934,0.4746365728,4.32739297647968,6.23431,0.387604,0.457095,13.2853,0.573999,7.54585
"Var_001","218SummaryInfo.csv",7.577699226,0.4177750512,6.02472347002,4.84003,0.342205,2.5902,10.7503,0.513321,9.27558
"Var_001","219SummaryInfo.csv",8.295562656,0.4343969812,5.1068434183196,5.37674,0.350895,1.27899,12.0975,0.535213,8.66637
"Var_001","21SummaryInfo.csv",8.283580882,0.4370823376,5.51103639178,5.43185,0.35004,1.91477,11.6878,0.527428,8.75782
"Var_001","220SummaryInfo.csv",9.665217686,0.5017997756,5.16861751868,6.42785,0.406414,1.31013,14.005,0.614703,8.46605
"Var_001","221SummaryInfo.csv",8.600375452,0.4608974214,5.58126964402,5.47758,0.369849,1.72436,12.4205,0.566136,8.88086
"Var_001","222SummaryInfo.csv",7.155510442,0.3998486078,6.61821922466,4.68938,0.32126,3.32098,10.0854,0.484351,9.74028
"Var_001","223SummaryInfo.csv",11.158417234,0.4938674814,1.5407683185084,8.81983,0.434978,0.000207629,13.0911,0.54605,3.85173
"Var_001","224SummaryInfo.csv",11.647658418,0.5163757634,1.6440798680256,9.0662,0.450386,0.000231118,13.7077,0.569583,4.04824
"Var_001","225SummaryInfo.csv",10.190803784,0.5039227144,4.025352613368,6.8903,0.410606,0.0496403,14.1981,0.601858,7.0428
"Var_001","226SummaryInfo.csv",12.457554816,0.5772112292,2.331020348436,9.00445,0.489085,0.0014441,15.3828,0.652962,5.19148
"Var_001","227SummaryInfo.csv",8.112762846,0.4587526022,6.497384233,5.31038,0.372261,3.42971,11.1544,0.550316,9.52809
"Var_001","228SummaryInfo.csv",7.483193252,0.4038810482,6.28526648714,4.90827,0.325805,2.65237,10.6113,0.493042,9.3559
"Var_001","229SummaryInfo.csv",7.133075028,0.4012648342,6.6494385708,4.81651,0.32543,3.08537,10.2467,0.488769,9.44786
"Var_001","22SummaryInfo.csv",12.303921404,0.5438222746,1.4703068284774,9.73514,0.477498,0.000217945,14.3664,0.596747,3.74839
"Var_001","230SummaryInfo.csv",12.070653782,0.5324762766,1.592785724538,9.39467,0.462808,0.00201333,14.1439,0.585746,4.00401
"Var_001","231SummaryInfo.csv",11.007744688,0.509649342,2.388302136348,7.97801,0.428446,0.00180567,13.7546,0.578826,5.29948
"Var_001","232SummaryInfo.csv",6.504039288,0.3784922672,6.95959346336,4.17439,0.302878,3.52835,9.31381,0.461986,9.95331
"Var_001","233SummaryInfo.csv",9.21889837,0.476106597,4.782931497106,5.99882,0.38051,0.865913,13.2054,0.575638,8.20275
"Var_001","234SummaryInfo.csv",6.296158608,0.392459721,7.939088862,4.18243,0.318148,5.14145,8.65578,0.46919,10.6003
"Var_001","235SummaryInfo.csv",11.490724944,0.535626341,2.7005305944,8.34241,0.451272,0.00145954,14.7111,0.615445,5.57383
"Var_001","236SummaryInfo.csv",10.709345952,0.4954070582,2.692767259348,7.70762,0.417933,0.00165661,13.6588,0.572745,5.5882
"Var_001","237SummaryInfo.csv",12.351084164,0.567883606,2.0507861202388,9.35386,0.486729,0.000502394,15.07,0.635793,4.65296
"Var_001","238SummaryInfo.csv",12.299765386,0.543711593,1.750670415679,9.47055,0.467425,0.000404191,14.701,0.602656,4.27525
"Var_001","239SummaryInfo.csv",12.88274681,0.5942552008,2.498364601816,9.37222,0.50588,0.00302707,16.2494,0.681662,5.38044
"Var_001","23SummaryInfo.csv",11.133885978,0.504021268,2.35008786857818,7.94174,0.423119,2.99209e-05,13.7661,0.572186,5.40654
"Var_001","240SummaryInfo.csv",9.761957902,0.4961036814,4.213879778714,6.36927,0.402552,0.402877,13.6167,0.597579,7.50029
"Var_001","241SummaryInfo.csv",10.860952736,0.5162146688,3.0767881902076,7.66684,0.42968,0.000140898,14.287,0.59995,6.13636
"Var_001","242SummaryInfo.csv",7.67641984,0.4369304474,6.3322187402,4.63054,0.337843,2.42068,11.2956,0.537248,9.69968
"Var_001","243SummaryInfo.csv",4.87518618,0.3301729432,9.710244164,3.59421,0.279808,7.56831,6.46445,0.389381,11.4824
"Var_001","244SummaryInfo.csv",5.230305778,0.328361526,8.47334577,3.60923,0.271203,5.81722,6.96508,0.388379,10.6075
"Var_001","245SummaryInfo.csv",10.474761994,0.4929654806,2.6423624947946,7.37525,0.408717,0.000738433,13.3118,0.563926,5.73348
"Var_001","246SummaryInfo.csv",13.006777776,0.5712783528,1.2741543208538,10.6038,0.509352,0.00019852,14.9633,0.622331,3.28514
"Var_001","247SummaryInfo.csv",9.47032321,0.4877669972,4.98946927526,6.08548,0.390114,1.12114,13.4974,0.592659,8.39965
"Var_001","248SummaryInfo.csv",6.28198836,0.3904080894,8.007803854,4.41271,0.322599,5.36341,8.46144,0.460929,10.2696
"Var_001","249SummaryInfo.csv",12.77339055,0.5625107272,1.142190201424,10.4424,0.505418,0.00103684,14.4856,0.612073,3.10367
"Var_001","24SummaryInfo.csv",12.731315482,0.5841434562,2.311504440242,9.46402,0.498649,0.00066559,15.7016,0.65763,4.98148
"Var_001","250SummaryInfo.csv",12.012973678,0.5488339518,2.5477479553464,8.47819,0.461144,0.000616782,15.003,0.626466,5.51996
"Var_001","251SummaryInfo.csv",13.890128746,0.61799168,1.425138544274,11.0091,0.542172,0.000159252,16.1517,0.67496,3.69001
"Var_001","252SummaryInfo.csv",7.363092508,0.4139098806,6.5896207178,4.82231,0.329403,2.98406,10.5874,0.503098,9.57526
"Var_001","253SummaryInfo.csv",8.873071274,0.455566648,4.864380616604,5.7987,0.368709,0.9822,12.6671,0.555347,8.2332
"Var_001","254SummaryInfo.csv",10.260699938,0.4784334306,3.003667719092,7.2347,0.397719,0.00849842,13.3923,0.556019,6.04133
"Var_001","255SummaryInfo.csv",10.72225817,0.5099392972,3.1494882293498,7.32064,0.417103,0.0341228,14.0575,0.591402,6.27934
"Var_001","256SummaryInfo.csv",10.289863578,0.5108774884,3.9200102050832,6.81717,0.416726,0.134172,14.0698,0.608169,7.01704
"Var_001","257SummaryInfo.csv",6.75614053,0.405188646,7.5585200458,4.57606,0.336477,4.70783,9.11466,0.483797,9.97204
"Var_001","258SummaryInfo.csv",12.300288262,0.5507227468,2.079793434044,9.27553,0.473059,0.00012347,15.019,0.618211,4.71545
"Var_001","259SummaryInfo.csv",12.274479772,0.534133387,1.3789090063292,9.64661,0.471622,0.000452391,14.1368,0.587686,3.68567
"Var_001","25SummaryInfo.csv",10.764423072,0.518789859,3.595652599132,7.56174,0.430194,0.040281,14.6187,0.613444,6.53974
"Var_001","260SummaryInfo.csv",11.59421745,0.5138775598,1.7349401777598,8.91553,0.445896,0.000130701,13.7878,0.570178,4.2912
"Var_001","261SummaryInfo.csv",10.03507042,0.504885815,4.087974372812,6.57229,0.404932,0.228165,13.9698,0.600187,7.38732
"Var_001","262SummaryInfo.csv",9.923701888,0.4994224868,4.2199295830492,6.57952,0.40956,0.428578,13.884,0.601628,7.48664
"Var_001","263SummaryInfo.csv",10.756694566,0.5232262372,3.483027325926,7.35842,0.430152,0.00319559,14.6244,0.620781,6.66091
"Var_001","264SummaryInfo.csv",7.310753646,0.4212793532,7.0142761888,4.88759,0.344798,3.7858,10.23,0.509036,9.79393
"Var_001","265SummaryInfo.csv",9.610895454,0.5131370534,5.09347444482,6.02141,0.408232,1.30488,13.6604,0.622689,8.52617
"Var_001","266SummaryInfo.csv",7.08476601,0.426008099,7.5168089102,4.7743,0.352886,4.51621,9.7392,0.513015,10.0157
"Var_001","267SummaryInfo.csv",6.643954006,0.395010196,7.2315716488,4.28264,0.321078,3.93158,9.39727,0.483794,10.0973
"Var_001","268SummaryInfo.csv",9.313616958,0.441285558,3.5355511930756,6.23311,0.361378,0.0397151,12.5243,0.52478,6.72384
"Var_001","269SummaryInfo.csv",12.923317564,0.5791264882,1.937888564106,9.61079,0.495741,0.004032,15.3815,0.643413,4.57122
"Var_001","26SummaryInfo.csv",13.067805342,0.5900666818,1.887847858122,9.72211,0.505643,0.000475086,15.7005,0.659351,4.61137
"Var_001","270SummaryInfo.csv",11.290138808,0.5191051836,2.1815621325316,8.29794,0.439829,0.000245199,13.8765,0.583508,4.99937
"Var_001","271SummaryInfo.csv",12.589624688,0.5831254636,2.4922910234532,9.05415,0.491618,0.000387535,15.7744,0.664199,5.40027
"Var_001","272SummaryInfo.csv",6.798640204,0.4144042778,7.42439121,4.68613,0.340249,4.49748,9.36476,0.492482,9.90333
"Var_001","273SummaryInfo.csv",7.466127092,0.4198168368,6.89938456974,4.88795,0.334583,3.6975,10.4786,0.506394,9.9259
"Var_001","274SummaryInfo.csv",7.656014332,0.4184931848,5.936070612452,4.90299,0.331936,2.41333,10.8671,0.505552,9.21575
"Var_001","275SummaryInfo.csv",10.905615608,0.4892885994,1.9114320056914,8.07627,0.420845,0.00117451,13.0705,0.549317,4.62925
"Var_001","276SummaryInfo.csv",8.588400062,0.4615610918,5.453272705676,5.69529,0.373609,1.95561,12.0841,0.554705,8.63609
"Var_001","277SummaryInfo.csv",6.674241544,0.3977154712,7.6774958386,4.55622,0.323557,4.66645,9.34027,0.478024,10.2622
"Var_001","278SummaryInfo.csv",10.24434089,0.5080776952,3.6981245265794,7.10942,0.420346,0.218369,14.068,0.602635,6.84384
"Var_001","279SummaryInfo.csv",10.745552408,0.514237325,3.043519155652,7.61559,0.427865,0.0132259,14.084,0.597548,5.98693
"Var_001","27SummaryInfo.csv",10.693986844,0.5295483046,3.729245745796,7.24702,0.43693,0.238707,14.4799,0.626689,6.86097
"Var_001","280SummaryInfo.csv",5.285644552,0.336083419,8.1911687846,3.68208,0.278417,5.73637,7.16235,0.400198,10.6542
"Var_001","281SummaryInfo.csv",10.060964502,0.501368154,4.02587185923,6.62739,0.409815,0.366023,13.776,0.596981,7.357
"Var_001","282SummaryInfo.csv",11.393774778,0.528159677,2.76067478992367,8.09278,0.444188,0.0159219,14.529,0.608422,5.70416
