"PercentVar","SimulationNo","k_Mean","lambda_Mean","start_Mean","k_HDIlow","lambda_HDIlow","start_HDIlow","k_HDIhigh","lambda_HDIhigh","start_HDIhigh"
"Var_01","435SummaryInfo.csv",10.616986732,0.4902304128,2.543956967608,7.66413,0.412053,0.00405181,13.4402,0.56144,5.56596
"Var_01","436SummaryInfo.csv",8.333287646,0.4523191044,5.73172829342,5.40174,0.366377,2.09317,11.9988,0.556349,9.09987
"Var_01","437SummaryInfo.csv",11.960969806,0.5609340242,2.6439938153626,8.67509,0.470907,0.00236762,15.2548,0.640468,5.53984
"Var_01","438SummaryInfo.csv",12.549469372,0.544107658,1.3390434674282,10.0863,0.482712,0.000219846,14.4424,0.594725,3.44877
"Var_01","439SummaryInfo.csv",9.309524,0.4662676414,4.322201841916,6.16541,0.375856,0.477698,13.0699,0.558473,7.56468
"Var_01","43SummaryInfo.csv",8.68797887,0.4686765586,5.66568655254,5.58726,0.376234,2.2121,12.1963,0.566631,8.93266
"Var_01","440SummaryInfo.csv",7.042389886,0.427272469,7.884589296,4.91882,0.350816,5.26029,9.58304,0.504711,10.3835
"Var_01","441SummaryInfo.csv",11.142411482,0.5078331274,2.2197327721474,8.23951,0.430409,0.000554427,13.7026,0.570932,4.92705
"Var_01","442SummaryInfo.csv",7.944190696,0.4403834152,6.09813637906,5.06455,0.354702,2.30398,11.3468,0.538345,9.12839
"Var_01","443SummaryInfo.csv",14.250660336,0.626786787,1.3452591128574,11.4265,0.554422,0.00026615,16.47,0.685725,3.49079
"Var_01","444SummaryInfo.csv",5.8185714,0.3742673758,8.779660418,4.18188,0.312767,6.42175,7.79587,0.439804,10.8779
"Var_01","445SummaryInfo.csv",8.987848,0.4772661622,5.188482315642,5.82091,0.387646,1.4867,12.7075,0.577866,8.4425
"Var_01","446SummaryInfo.csv",9.665723778,0.4968309188,4.9621933703,6.31895,0.403139,1.32,13.6798,0.603731,8.43147
"Var_01","447SummaryInfo.csv",11.815946032,0.5335005228,1.923526247482,8.90628,0.456938,0.00139483,14.1737,0.59332,4.53892
"Var_01","448SummaryInfo.csv",13.680224522,0.6096083754,1.318791063052,10.8766,0.539327,0.00218714,15.7228,0.666819,3.4763
"Var_01","449SummaryInfo.csv",12.939766656,0.5763078932,1.73438208955028,9.99631,0.500002,8.40784e-05,15.3928,0.637624,4.23562
"Var_01","44SummaryInfo.csv",7.275447054,0.4261351588,7.2719638868,4.90375,0.351056,4.29978,9.96166,0.510515,9.90791
"Var_01","450SummaryInfo.csv",12.385187808,0.5585771728,2.0169263330854,9.19433,0.474672,0.00324376,14.959,0.623103,4.78941
"Var_01","451SummaryInfo.csv",14.143365094,0.6175343014,1.3957438613212,11.2522,0.547065,0.000149326,16.3662,0.679733,3.62186
"Var_01","452SummaryInfo.csv",11.192903152,0.5315802848,3.295021426078,7.79646,0.441682,0.0539453,14.9347,0.625921,6.39401
"Var_01","453SummaryInfo.csv",9.815558488,0.4941026,4.49788667626,6.40573,0.396515,0.583421,14.0066,0.599319,7.97258
"Var_01","454SummaryInfo.csv",12.189357746,0.540980135,1.5671616729526,9.43578,0.472413,0.000326315,14.2404,0.597002,3.98053
"Var_01","455SummaryInfo.csv",10.650928138,0.4870443468,2.400482621678,7.63784,0.407981,0.00157843,13.266,0.554114,5.3848
"Var_01","456SummaryInfo.csv",8.82551254,0.4661814452,5.141646247556,5.55068,0.375846,1.26277,12.31,0.565366,8.30343
"Var_01","457SummaryInfo.csv",12.387581216,0.5570653518,1.82405510479,9.46953,0.481607,0.00113527,14.8555,0.620747,4.41453
"Var_01","458SummaryInfo.csv",7.45212777,0.4274460418,6.6763312116,4.96971,0.348215,3.43733,10.5007,0.518487,9.55486
"Var_01","459SummaryInfo.csv",11.610215972,0.5558820572,3.173280642818,8.13656,0.460165,0.0651595,15.2852,0.644818,6.18879
"Var_01","45SummaryInfo.csv",10.822699746,0.5174684622,3.057425573802,7.53684,0.428096,0.00315791,14.2384,0.601663,6.16978
"Var_01","460SummaryInfo.csv",9.586895754,0.4580224882,3.54544993194281,6.5007,0.377092,0.00831668,12.9664,0.54454,6.67586
"Var_01","461SummaryInfo.csv",9.339921446,0.4654208838,4.284729938108,6.18481,0.37232,0.150706,13.3478,0.56052,7.50992
"Var_01","462SummaryInfo.csv",8.581571846,0.4561737096,5.7121893092,5.54086,0.3674,1.97906,12.2655,0.556349,8.94487
"Var_01","463SummaryInfo.csv",6.721108824,0.4172481612,7.953257242,4.74272,0.347535,5.3142,9.06859,0.492108,10.2599
"Var_01","464SummaryInfo.csv",5.413597926,0.3540630046,9.289973292,3.97838,0.299469,7.21666,7.02928,0.413685,11.1379
